Sequences,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(AF337128_Lampropeltis_alterna;Lycodon_aulicus_RMB4347),1.04529,1.05723,1543.71,891.284,854.835,36.4497,0.449222,2299
(AF337128_Lampropeltis_alterna;Lycodon_aulicus_RMB8785),1.05583,1.06959,1564.9,880.843,844.95,35.8932,0.132183,2299
(AF337128_Lampropeltis_alterna;Lycodon_bibonius_RMB5709),1.08588,1.12383,1605.3,790.527,780.566,9.96061,-2.05764,2296
(AF337128_Lampropeltis_alterna;Lycodon_butleri_8066),1.08134,1.12397,1586.85,792.72,789.552,3.16813,0.191899,2297
(AF337128_Lampropeltis_alterna;Lycodon_butleri_9136),1.05999,1.09095,1548.36,821.077,818.121,2.95592,-0.161373,2297
(AF337128_Lampropeltis_alterna;Lycodon_butleri_9421),1.04998,1.08112,1520.12,807.406,804.378,3.02807,-0.0557791,2295
(AF337128_Lampropeltis_alterna;Lycodon_capucinus_5725),1.02342,1.04194,1483.84,843.977,810.45,33.5273,-0.241368,2299
(AF337128_Lampropeltis_alterna;Lycodon_capucinus_9277),1.05869,1.07535,1567.72,873.263,837.694,35.5695,0.106511,2299
(AF337128_Lampropeltis_alterna;Lycodon_capucinus_9695),0.817481,0.873858,1015.18,562.755,524.408,38.3471,-nan,2297
(AF337128_Lampropeltis_alterna;Lycodon_capucinus_DSM1325L),1.05356,1.06763,1564.12,884.965,851.371,33.5941,0.0390104,2299
(AF337128_Lampropeltis_alterna;Lycodon_capucinus_RMB9060),1.04529,1.05723,1543.71,891.284,854.835,36.4497,0.449222,2299
(AF337128_Lampropeltis_alterna;Lycodon_chrysoprateros_RMB6394),1.08615,1.12334,1606.31,795.111,782.939,12.1712,-1.96582,2296
(AF337128_Lampropeltis_alterna;Lycodon_dumereli_ACD4146),1.04954,1.10097,1510.57,717.494,711.808,5.6856,-1.57865,2296
(AF337128_Lampropeltis_alterna;Lycodon_dumereli_CDS1927),1.41409,1.64023,2388.28,331.848,324.541,7.30683,-1.56032,2296
(AF337128_Lampropeltis_alterna;Lycodon_dumereli_RMB4393),1.05045,1.10243,1512.16,716.497,710.812,5.68506,-1.57926,2296
(AF337128_Lampropeltis_alterna;Lycodon_effraensis_DSM927L),0.850389,0.920637,1469.97,997.681,994.738,2.94313,0.223455,2658
(AF337128_Lampropeltis_alterna;Lycodon_fasciatus_234875),1.72833,2.44972,5532.55,25.6503,19.074,6.57627,-0.0049357,2697
(AF337128_Lampropeltis_alterna;Lycodon_fasciatus_234957),1.7261,2.45328,5541.76,21.8661,15.9474,5.91867,0.0234118,2697
(AF337128_Lampropeltis_alterna;Lycodon_jara_235387),1.31343,1.60231,2665.92,324.495,313.754,10.7413,0.239275,2697
(AF337128_Lampropeltis_alterna;Lycodon_laoensis_258659),1.37532,1.70075,2940.09,348.689,341.296,7.39264,-0.108024,2697
(AF337128_Lampropeltis_alterna;Lycodon_laoensis_262186),0.740343,0.831914,689.07,-nan,13.2285,-nan,-nan,2697
(AF337128_Lampropeltis_alterna;Lycodon_laoensis_8481),1.05841,1.10603,1515.89,738.35,732.343,6.00621,-1.61697,2288
(AF337128_Lampropeltis_alterna;Lycodon_laoensis_DSM902L),0.668836,0.760849,541.557,35.3154,27.1421,8.17331,0.0738967,2289
(AF337128_Lampropeltis_alterna;Lycodon_muelleri_CDS5256),1.42804,1.63787,2433.02,390.498,381.997,8.5016,-0.658265,2296
(AF337128_Lampropeltis_alterna;Lycodon_muelleri_DLSUD031),1.07398,1.11739,1579.24,770.518,761.263,9.2557,-nan,2296
(AF337128_Lampropeltis_alterna;Lycodon_muelleri_RMB10605),1.44178,1.65859,2475.75,385.723,379.592,6.13056,-1.04114,2296
(AF337128_Lampropeltis_alterna;Lycodon_muelleri_RMB9788),1.07112,1.11184,1579.56,780.085,770.203,9.88265,-nan,2296
(AF337128_Lampropeltis_alterna;Lycodon_effraensis_9670),1.40235,1.72462,3051.19,385.935,384.528,1.40706,-1.24369,2697
(AF337128_Lampropeltis_alterna;Lycodon_sp_RMB5948),1.08501,1.12151,1601.37,797.5,784.986,12.5138,-1.67916,2296
(AF337128_Lampropeltis_alterna;Lycodon_sp_RMB5965),1.07009,1.10855,1562.77,782.112,768.361,13.7515,-1.86069,2296
(AF337128_Lampropeltis_alterna;Lycodon_sp_RMB5991),1.44722,1.65563,2477.8,401.143,389.668,11.4749,-1.64627,2296
(AF337128_Lampropeltis_alterna;Lycodon_stormi_JAM7487),1.05263,1.09819,1521.48,748.647,746.935,1.7117,-0.0548559,2298
(AF337128_Lampropeltis_alterna;Lycodon_subcinctus_4199),0.821847,0.985483,949.631,-nan,33.1832,-nan,-nan,2697
(AF337128_Lampropeltis_alterna;Lycodon_subcinctus_5016),1.08409,1.12701,1622.25,784.452,778.543,5.90884,-1.04604,2310
(AF337128_Lampropeltis_alterna;Lycodon_subcinctus_DSM1449L),0.526226,0.608919,583.072,-nan,263.731,-nan,-nan,2306
(AF337128_Lampropeltis_alterna;Lycodon_subcinctus_RMB3097),1.08071,1.12402,1617.14,784.613,774.82,9.79309,-0.42068,2306
(AF337128_Lampropeltis_alterna;Lycodon_subcinctus_RMB7585),1.44986,1.66584,2521.92,392.121,383.531,8.59032,-0.392119,2306
(AF337128_Lampropeltis_alterna;Lycodon_zawi_239944),1.15893,1.43156,2069.16,185.411,166.781,18.6299,-nan,2697
(AF337128_Lampropeltis_alterna;Oligodon_maculatus_RMB11713),0.878492,1.0711,1123.24,-nan,43.5683,-nan,-nan,2697
(AF337134_Lampropeltis_triangulum;AF471040_Lycodon_zawi),1.67811,2.31371,5020.02,46.2019,43.1991,3.00274,-0.256814,2697
(AF337134_Lampropeltis_triangulum;AF471062_Dipsadoboa_unicolor),1.68774,2.36921,5194.88,18.9605,15.529,3.43154,-1.00923,2697
(AF337134_Lampropeltis_triangulum;AF471065_Dasypeltis_atra),1.70421,2.40501,5323.61,8.90728,7.78502,1.12226,0.925826,2697
(AF337134_Lampropeltis_triangulum;Ahaetulla_prasina_CDS1130),0.566632,0.660735,584.557,216.552,208.728,7.82422,-nan,2304
(AF337134_Lampropeltis_triangulum;Ahaetulla_prasina_RMB3042),1.07861,1.13083,1564.85,726.245,715.129,11.1158,-0.264758,2303
(AF337134_Lampropeltis_triangulum;Boiga_cynodon_CDS4400),1.09595,1.14857,1616.54,745.282,742.709,2.57254,-0.717016,2306
(AF337134_Lampropeltis_triangulum;Boiga_dendrophila_CDS1575),1.45166,1.68237,2506.5,358.309,353.055,5.25416,0.139921,2304
(AF337134_Lampropeltis_triangulum;Ptyas_luzonensis_RMB4445),1.42219,1.64541,2410.04,328.164,298.31,29.8539,-0.56894,2302
(AF337134_Lampropeltis_triangulum;FJ627818_Pituophis_deppei),1.65236,2.43467,5422.27,73.572,72.0589,1.51312,-nan,2697
(AF337134_Lampropeltis_triangulum;FJ627819_Pituophis_catenifer),1.73189,2.49621,5701.01,22.8277,22.5324,0.295299,-0.61026,2697
(AF337134_Lampropeltis_triangulum;GU073440_Pantherophis_bairdi),1.49036,2.19363,4494.73,-nan,150.794,-nan,-nan,2697
(AF337134_Lampropeltis_triangulum;GU073446_Pantherophis_obsoletus),1.48455,2.19172,4519.25,-nan,158.986,-nan,-nan,2697
(AF337134_Lampropeltis_triangulum;Gonyosoma_oxycephala_RMB11702),0.500816,0.583157,568.295,-nan,243.715,-nan,-nan,2291
(AF337134_Lampropeltis_triangulum;JF827672.Dinodon.rufozonatum),1.63693,1.58332,1695.62,-nan,365.238,-nan,-nan,1649
(AF337134_Lampropeltis_triangulum;AB008539.Dinodon.semicarinatus),2.68482,2.41879,2211.18,-nan,12.9055,-nan,-nan,1110
(AF337134_Lampropeltis_triangulum;Lycodon_alcalai_RMB9036),1.14061,1.19945,1704.56,740.508,728.552,11.9558,-1.6375,2296
(AF337134_Lampropeltis_triangulum;Lycodon_alcalai_RMB9542),1.1078,1.15091,1640.12,776.255,764.365,11.8907,-1.6256,2296
(AF337134_Lampropeltis_triangulum;Lycodon_aulicus_205000),1.03602,1.05048,1510.59,869.572,834.39,35.1824,-0.0525696,2299
(AF337134_Lampropeltis_triangulum;Lycodon_aulicus_CDS4621),1.40704,1.57283,2346.81,486.193,454.079,32.1135,0.179062,2299
(AF337134_Lampropeltis_triangulum;Lycodon_aulicus_CDS658),1.04115,1.052,1523.79,886.251,847.638,38.6131,0.134757,2299
(AF337134_Lampropeltis_triangulum;Lycodon_aulicus_RMB4347),1.04115,1.052,1523.79,886.251,847.638,38.6131,0.134757,2299
(AF337134_Lampropeltis_triangulum;Lycodon_aulicus_RMB8785),1.05168,1.06435,1544.85,875.925,837.798,38.1273,-0.148892,2299
(AF337134_Lampropeltis_triangulum;Lycodon_bibonius_RMB5709),1.09642,1.13393,1621.38,785.927,776.038,9.88907,-2.0053,2296
(AF337134_Lampropeltis_triangulum;Lycodon_butleri_8066),1.08829,1.12976,1592.13,784.136,782.896,1.23984,-0.177311,2297
(AF337134_Lampropeltis_triangulum;Lycodon_butleri_9136),1.06693,1.09673,1553.82,812.456,811.432,1.02467,-0.598799,2297
(AF337134_Lampropeltis_triangulum;Lycodon_butleri_9421),1.05693,1.08694,1525.89,798.854,797.754,1.09927,-0.534558,2295
(AF337134_Lampropeltis_triangulum;Lycodon_capucinus_5725),1.01927,1.03667,1464.32,839.165,803.851,35.3133,-0.267254,2299
(AF337134_Lampropeltis_triangulum;Lycodon_capucinus_9277),1.05454,1.07008,1547.61,868.323,830.576,37.7473,-0.183171,2299
(AF337134_Lampropeltis_triangulum;Lycodon_capucinus_9695),0.808887,0.863754,992.193,557.824,517.249,40.5745,-nan,2297
(AF337134_Lampropeltis_triangulum;Lycodon_capucinus_DSM1325L),1.04941,1.06237,1544.11,880.114,844.643,35.4711,0.0243067,2299
(AF337134_Lampropeltis_triangulum;Lycodon_capucinus_RMB9060),1.04115,1.052,1523.79,886.251,847.638,38.6131,0.134757,2299
(AF337134_Lampropeltis_triangulum;Lycodon_chrysoprateros_RMB6394),1.09669,1.13346,1622.44,790.565,778.436,12.129,-1.91236,2296
(AF337134_Lampropeltis_triangulum;Lycodon_dumereli_ACD4146),1.05917,1.11039,1526.25,-nan,705.837,-nan,-nan,2296
(AF337134_Lampropeltis_triangulum;Lycodon_dumereli_CDS1927),1.42371,1.65192,2411.97,-nan,319.304,-nan,-nan,2296
(AF337134_Lampropeltis_triangulum;Lycodon_dumereli_RMB4393),1.06008,1.11186,1527.87,-nan,704.841,-nan,-nan,2296
(AF337134_Lampropeltis_triangulum;Lycodon_effraensis_DSM927L),0.855606,0.92557,1474.12,987.642,986.349,1.29209,-0.679862,2658
(AF337134_Lampropeltis_triangulum;Lycodon_fasciatus_234875),1.72683,2.44335,5508.37,21.9568,17.0877,4.86903,-0.478834,2697
(AF337134_Lampropeltis_triangulum;Lycodon_fasciatus_234957),1.7246,2.44688,5517.85,18.4956,14.3451,4.15053,-0.406767,2697
(AF337134_Lampropeltis_triangulum;Lycodon_jara_235387),1.31659,1.60585,2665.81,318.848,306.823,12.0247,0.145172,2697
(AF337134_Lampropeltis_triangulum;Lycodon_laoensis_258659),1.38148,1.70921,2957.45,342.032,334.449,7.58346,-0.391812,2697
(AF337134_Lampropeltis_triangulum;Lycodon_laoensis_262186),0.745532,0.842753,704.257,-nan,12.3088,-nan,-nan,2697
(AF337134_Lampropeltis_triangulum;Lycodon_laoensis_8481),1.07014,1.11769,1536.33,-nan,726.155,-nan,-nan,2288
(AF337134_Lampropeltis_triangulum;Lycodon_laoensis_DSM902L),0.670494,0.76399,547.254,33.8384,25.7682,8.07019,0.0756217,2289
(AF337134_Lampropeltis_triangulum;Lycodon_muelleri_CDS5256),1.44205,1.65459,2468.43,385.632,376.247,9.38416,-0.00344478,2296
(AF337134_Lampropeltis_triangulum;Lycodon_muelleri_DLSUD031),1.08355,1.12625,1593.21,-nan,753.271,-nan,-nan,2296
(AF337134_Lampropeltis_triangulum;Lycodon_muelleri_RMB10605),1.45135,1.66929,2494.64,379.073,372.122,6.95167,-0.295948,2296
(AF337134_Lampropeltis_triangulum;Lycodon_muelleri_RMB9788),1.08514,1.12558,1604.73,-nan,763.95,-nan,-nan,2296
(AF337134_Lampropeltis_triangulum;Lycodon_effraensis_9670),1.40759,1.73204,3067.11,381.308,380.019,1.28914,-1.15526,2697
(AF337134_Lampropeltis_triangulum;Lycodon_sp_RMB5948),1.09555,1.13162,1617.44,792.965,780.49,12.4756,-1.62113,2296
(AF337134_Lampropeltis_triangulum;Lycodon_sp_RMB5965),1.08063,1.11869,1578.79,777.599,763.894,13.7057,-1.80806,2296
(AF337134_Lampropeltis_triangulum;Lycodon_sp_RMB5991),1.45776,1.66781,2502.23,396.766,385.503,11.2634,-1.58694,2296
(AF337134_Lampropeltis_triangulum;Lycodon_stormi_JAM7487),1.05781,1.10267,1526.04,740.802,738.9,1.90257,-0.353788,2298
(AF337134_Lampropeltis_triangulum;Lycodon_subcinctus_4199),0.821269,0.984422,945.614,-nan,31.2819,-nan,-nan,2697
(AF337134_Lampropeltis_triangulum;Lycodon_subcinctus_5016),1.08664,1.12838,1617.37,778.769,772.141,6.62759,-1.28918,2310
(AF337134_Lampropeltis_triangulum;Lycodon_subcinctus_DSM1449L),0.524697,0.606988,581.452,-nan,259.62,-nan,-nan,2306
(AF337134_Lampropeltis_triangulum;Lycodon_subcinctus_RMB3097),1.0912,1.13421,1633.38,780.163,770.367,9.79651,-0.391756,2306
(AF337134_Lampropeltis_triangulum;Lycodon_subcinctus_RMB7585),1.46035,1.67814,2546.8,387.888,379.408,8.48079,-0.361121,2306
(AF337134_Lampropeltis_triangulum;Lycodon_zawi_239944),1.16214,1.43594,2075.04,182.831,162.943,19.8884,-nan,2697
(AF337134_Lampropeltis_triangulum;Oligodon_maculatus_RMB11713),0.881696,1.07665,1131.1,46.5757,41.5848,4.99092,-1.58182,2697
(AF471040_Lycodon_zawi;AF471062_Dipsadoboa_unicolor),1.70491,2.31923,4937.06,11.1501,9.5092,1.64094,0.379077,2697
(AF471040_Lycodon_zawi;AF471065_Dasypeltis_atra),1.69024,2.30446,4926.11,25.0087,21.9474,3.06132,0.296749,2697
(AF471040_Lycodon_zawi;Ahaetulla_prasina_CDS1130),0.533944,0.611169,528.013,192.952,188.159,4.79318,0.047381,2304
(AF471040_Lycodon_zawi;Ahaetulla_prasina_RMB3042),1.05896,1.08321,1397.93,635.291,633.31,1.98125,-1.14479,2303
(AF471040_Lycodon_zawi;Boiga_cynodon_CDS4400),1.03603,1.06088,1366.84,682.531,675.627,6.90384,0.549565,2306
(AF471040_Lycodon_zawi;Boiga_dendrophila_CDS1575),1.4028,1.58453,2204.19,300.755,298.123,2.63228,0.180466,2304
(AF471040_Lycodon_zawi;Ptyas_luzonensis_RMB4445),1.45224,1.64375,2329.68,237.141,226.47,10.6703,-1.50911,2302
(AF471040_Lycodon_zawi;FJ627818_Pituophis_deppei),1.53421,2.14124,4329.76,127.363,122.051,5.31209,0.813711,2697
(AF471040_Lycodon_zawi;FJ627819_Pituophis_catenifer),1.63143,2.24515,4660.68,50.172,47.4159,2.75615,-0.18529,2697
(AF471040_Lycodon_zawi;GU073440_Pantherophis_bairdi),1.39603,1.94739,3678.08,206.577,199.306,7.27032,1.33967,2697
(AF471040_Lycodon_zawi;GU073446_Pantherophis_obsoletus),1.39453,1.95308,3720.58,213.625,205.694,7.93069,0.433881,2697
(AF471040_Lycodon_zawi;Gonyosoma_oxycephala_RMB11702),0.4753,0.54076,524.485,232.488,215.724,16.764,-1.12839,2291
(AF471040_Lycodon_zawi;JF827672.Dinodon.rufozonatum),1.62558,1.51466,1529.53,306.755,304.654,2.10128,0.489023,1649
(AF471040_Lycodon_zawi;AB008539.Dinodon.semicarinatus),2.72405,2.3162,2031.51,-nan,27.0239,-nan,-nan,1110
(AF471040_Lycodon_zawi;Lycodon_alcalai_RMB9036),1.17159,1.19796,1644.15,640.462,639.381,1.08132,0.124989,2296
(AF471040_Lycodon_zawi;Lycodon_alcalai_RMB9542),1.13878,1.15011,1584.41,675.162,674.034,1.12772,0.131673,2296
(AF471040_Lycodon_zawi;Lycodon_aulicus_205000),1.23481,1.21378,1825.85,763.171,753.572,9.599,-0.073887,2299
(AF471040_Lycodon_zawi;Lycodon_aulicus_CDS4621),1.61635,1.7758,2815.53,380.976,367.291,13.6851,0.0505342,2299
(AF471040_Lycodon_zawi;Lycodon_aulicus_CDS658),1.25046,1.22588,1869.95,776.457,763.427,13.03,0.047553,2299
(AF471040_Lycodon_zawi;Lycodon_aulicus_RMB4347),1.25046,1.22588,1869.95,776.457,763.427,13.03,0.047553,2299
(AF471040_Lycodon_zawi;Lycodon_aulicus_RMB8785),1.23415,1.21287,1826.86,767.179,754.161,13.018,0.273509,2299
(AF471040_Lycodon_zawi;Lycodon_bibonius_RMB5709),1.12746,1.13315,1567.68,694.973,692.755,2.21748,0.3767,2296
(AF471040_Lycodon_zawi;Lycodon_butleri_8066),1.06724,1.08135,1445.87,721.71,711.116,10.5937,-0.580373,2297
(AF471040_Lycodon_zawi;Lycodon_butleri_9136),1.06268,1.06625,1442.38,751.195,740.303,10.8912,-0.565219,2297
(AF471040_Lycodon_zawi;Lycodon_butleri_9421),1.05918,1.0633,1429.31,738.52,729.056,9.46452,-0.642902,2295
(AF471040_Lycodon_zawi;Lycodon_capucinus_5725),1.21051,1.19547,1766.96,732.781,723.231,9.54926,-0.0583907,2299
(AF471040_Lycodon_zawi;Lycodon_capucinus_9277),1.2382,1.21991,1832.58,761.31,750.145,11.1658,0.120909,2299
(AF471040_Lycodon_zawi;Lycodon_capucinus_9695),0.97128,1.00798,1237.67,468.722,450.193,18.529,-1.52038,2297
(AF471040_Lycodon_zawi;Lycodon_capucinus_DSM1325L),1.24502,1.22371,1854.2,770.283,761.486,8.79672,0.040106,2299
(AF471040_Lycodon_zawi;Lycodon_capucinus_RMB9060),1.25046,1.22588,1869.95,776.457,763.427,13.03,0.047553,2299
(AF471040_Lycodon_zawi;Lycodon_chrysoprateros_RMB6394),1.1242,1.1292,1558.31,690.682,689.53,1.15239,0.137251,2296
(AF471040_Lycodon_zawi;Lycodon_dumereli_ACD4146),1.0295,1.05102,1338.64,639.852,637.387,2.46487,-1.41597,2296
(AF471040_Lycodon_zawi;Lycodon_dumereli_CDS1927),1.39404,1.57557,2159.92,269.063,267.41,1.65348,-1.42769,2296
(AF471040_Lycodon_zawi;Lycodon_dumereli_RMB4393),1.03041,1.05242,1339.92,638.902,636.441,2.46061,-1.41614,2296
(AF471040_Lycodon_zawi;Lycodon_effraensis_DSM927L),0.877356,0.928058,1425.12,931.922,921.982,9.94,-1.34586,2658
(AF471040_Lycodon_zawi;Lycodon_fasciatus_234875),1.7541,2.40598,5329.76,20.0974,18.0606,2.03673,-nan,2697
(AF471040_Lycodon_zawi;Lycodon_fasciatus_234957),1.74237,2.39145,5271.81,21.4809,19.8467,1.63418,-nan,2697
(AF471040_Lycodon_zawi;Lycodon_jara_235387),1.41691,1.70721,2894.79,250.927,248.365,2.56218,0.989346,2697
(AF471040_Lycodon_zawi;Lycodon_laoensis_258659),1.42796,1.72408,2952,293.341,292.135,1.2053,-0.540742,2697
(AF471040_Lycodon_zawi;Lycodon_laoensis_262186),0.779368,0.888075,810.309,30.5992,26.0673,4.53194,-nan,2697
(AF471040_Lycodon_zawi;Lycodon_laoensis_8481),1.11269,1.13063,1515.97,680.094,673.553,6.54132,0.022382,2288
(AF471040_Lycodon_zawi;Lycodon_laoensis_DSM902L),0.698195,0.792329,633.96,49.1859,44.6206,4.56528,-nan,2289
(AF471040_Lycodon_zawi;Lycodon_muelleri_CDS5256),1.46889,1.6422,2366.83,313.44,312.127,1.31312,0.306885,2296
(AF471040_Lycodon_zawi;Lycodon_muelleri_DLSUD031),1.09717,1.10792,1494,680.406,678.683,1.72321,-0.223937,2296
(AF471040_Lycodon_zawi;Lycodon_muelleri_RMB10605),1.46992,1.64735,2372.2,309.075,308.146,0.929561,-1.66104,2296
(AF471040_Lycodon_zawi;Lycodon_muelleri_RMB9788),1.10081,1.10892,1506.8,689.573,687.89,1.68289,0.0267043,2296
(AF471040_Lycodon_zawi;Lycodon_effraensis_9670),1.43018,1.72821,2990.32,322.244,319.584,2.65966,0.164191,2697
(AF471040_Lycodon_zawi;Lycodon_sp_RMB5948),1.12653,1.13093,1562.86,690.261,689.159,1.10209,0.131124,2296
(AF471040_Lycodon_zawi;Lycodon_sp_RMB5965),1.11161,1.11871,1528.93,676.252,675.295,0.956803,0.00493419,2296
(AF471040_Lycodon_zawi;Lycodon_sp_RMB5991),1.4843,1.65757,2411.55,306.438,305.54,0.898225,0.110168,2296
(AF471040_Lycodon_zawi;Lycodon_stormi_JAM7487),1.01358,1.03048,1321.48,681.953,671.783,10.1701,1.60263,2298
(AF471040_Lycodon_zawi;Lycodon_subcinctus_4199),0.815336,0.965778,907.221,43.1276,37.6845,5.44312,-nan,2697
(AF471040_Lycodon_zawi;Lycodon_subcinctus_5016),1.10443,1.11655,1528.97,684.793,682.551,2.24258,0.0205356,2310
(AF471040_Lycodon_zawi;Lycodon_subcinctus_DSM1449L),0.500187,0.566471,540.665,239.424,229.626,9.7981,-0.943141,2306
(AF471040_Lycodon_zawi;Lycodon_subcinctus_RMB3097),1.11521,1.12667,1553.12,673.998,672.426,1.57141,-0.2388,2306
(AF471040_Lycodon_zawi;Lycodon_subcinctus_RMB7585),1.48577,1.6677,2438.69,296.274,293.914,2.35955,-0.484367,2306
(AF471040_Lycodon_zawi;Lycodon_zawi_239944),1.48189,1.87032,3341.06,-nan,139.067,-nan,-nan,2697
(AF471040_Lycodon_zawi;Oligodon_maculatus_RMB11713),0.865399,1.03958,1043.23,52.2445,40.0074,12.237,-nan,2697
(AF471062_Dipsadoboa_unicolor;AF471065_Dasypeltis_atra),1.68728,2.34271,5067.06,9.55886,5.09399,4.46486,1.13856,2697
(AF471062_Dipsadoboa_unicolor;Ahaetulla_prasina_CDS1130),0.521804,0.601535,512.7,199.867,197.71,2.1575,-1.46968,2304
(AF471062_Dipsadoboa_unicolor;Ahaetulla_prasina_RMB3042),1.03346,1.06846,1387.11,665.027,663.274,1.75317,0.0720421,2303
(AF471062_Dipsadoboa_unicolor;Boiga_cynodon_CDS4400),1.05016,1.08671,1451.98,709.1,701.649,7.45179,0.538046,2306
(AF471062_Dipsadoboa_unicolor;Boiga_dendrophila_CDS1575),1.44415,1.64756,2397.12,325.97,324.835,1.13575,-0.0462426,2304
(AF471062_Dipsadoboa_unicolor;Ptyas_luzonensis_RMB4445),1.42575,1.62553,2318.54,261.636,250.838,10.7984,-2.35161,2302
(AF471062_Dipsadoboa_unicolor;FJ627818_Pituophis_deppei),1.52798,2.17763,4452.25,89.766,84.4603,5.30576,0.255731,2697
(AF471062_Dipsadoboa_unicolor;FJ627819_Pituophis_catenifer),1.61818,2.26235,4717.18,27.4162,23.8768,3.53936,0.517627,2697
(AF471062_Dipsadoboa_unicolor;GU073440_Pantherophis_bairdi),1.39581,1.97877,3722.63,162.898,158.575,4.32298,0.593447,2697
(AF471062_Dipsadoboa_unicolor;GU073446_Pantherophis_obsoletus),1.38918,1.98411,3782.89,-nan,162.31,-nan,-nan,2697
(AF471062_Dipsadoboa_unicolor;Gonyosoma_oxycephala_RMB11702),0.475014,0.545807,524.4,242.196,231.316,10.88,-0.125843,2291
(AF471062_Dipsadoboa_unicolor;JF827672.Dinodon.rufozonatum),1.58663,1.49935,1511.17,314.561,309.589,4.97144,0.970252,1649
(AF471062_Dipsadoboa_unicolor;AB008539.Dinodon.semicarinatus),2.58209,2.24667,1898.32,9.34952,4.60842,4.7411,1.22171,1110
(AF471062_Dipsadoboa_unicolor;Lycodon_alcalai_RMB9036),1.15531,1.19715,1659.04,672.698,667.695,5.00214,-1.20072,2296
(AF471062_Dipsadoboa_unicolor;Lycodon_alcalai_RMB9542),1.1225,1.14893,1597.75,707.937,703.018,4.91888,-1.19279,2296
(AF471062_Dipsadoboa_unicolor;Lycodon_aulicus_205000),1.08478,1.08112,1524.86,783.136,767.503,15.6325,-1.3879,2299
(AF471062_Dipsadoboa_unicolor;Lycodon_aulicus_CDS4621),1.45306,1.60796,2367.75,395.645,380.441,15.2041,-1.63297,2299
(AF471062_Dipsadoboa_unicolor;Lycodon_aulicus_CDS658),1.08717,1.08012,1537.77,790.786,774.408,16.3782,-1.59034,2299
(AF471062_Dipsadoboa_unicolor;Lycodon_aulicus_RMB4347),1.08717,1.08012,1537.77,790.786,774.408,16.3782,-1.59034,2299
