Sequences compared,Sat_test_Cassius_1,Sat_test_Cassius_2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1987|Avian|A/chicken/Jena/1816/87_Germany|H7N7'),2.38822,2.38953,3251.71,12.3796,1.39944,10.9802,-0.103353,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1987|Avian|A/mallard/Ohio/421/1987_USA|H7N8'),2.06519,2.05964,2404.18,2.81263,1.39189,1.42074,0.0150472,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1988|Avian|A/ruddy_turnstone/DE/2378/1988_USA|H7N7'),2.04855,2.04351,2366.59,1.92487,1.02453,0.90034,0.477084,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1988|Avian|A/turkey/Minnesota/1/1988_USA|H7N9'),2.06628,2.06179,2407.04,1.23173,0.407665,0.824069,0.348352,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1989|Avian|A/non-psittacine/England-Q/1985/89_United_Kingdom|H7N7'),2.34077,2.33922,3129.85,7.47719,1.9275,5.54969,0.644541,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1989|Avian|A/red_knot/NJ/325/1989_USA|H7N7'),2.05438,2.04834,2382,2.94704,1.08063,1.86641,0.110542,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1991|Avian|A/ostrich/South_Africa/1991_South_Africa|H7N1'),2.37306,2.37345,3210.27,12.6992,2.09137,10.6079,0.633844,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1991|Avian|A/psittacine/Italy/1/91_Italy|H7N2'),2.39317,2.39427,3267.41,8.00935,2.72927,5.28008,0.471374,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1992|Avian|A/chicken/Victoria/1/92_Australia|H7N3'),2.32972,2.32955,3127.41,3.74983,1.34272,2.40711,-0.12898,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1992|Avian|A/duck/Nanchang/1904/1992_China|H7N1'),2.3795,2.37781,3226.77,10.0301,2.06474,7.96532,0.422059,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1992|Avian|A/softbill/CA/33445-158/1992_USA|H7N1'),2.35497,2.35439,3170.54,6.95491,2.36801,4.5869,0.453323,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1993|Avian|A/duck/Alaska/3111/1993_USA|H7N3'),2.05266,2.04599,2371.5,2.23163,1.44185,0.789778,-0.0375048,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1993|Avian|A/gull/Italy/692-2/93_Italy|H7N2'),2.39489,2.39588,3271.49,9.09259,3.41454,5.67805,0.457719,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1993|Avian|A/rhea/North_Carolina/39482/1993_USA|H7N1'),2.06738,2.0657,2415,1.61201,0.0414445,1.57057,0.874524,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1994|Avian|A/Chicken/New_York/13142-5/94__USA|H7N2'),2.05433,2.05052,2379.39,1.33982,1.04197,0.297847,0.0144158,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1994|Avian|A/chicken/Queensland/1994_Australia|H7N3'),2.31822,2.31933,3103.94,5.57125,1.61305,3.9582,0.175455,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1994|Avian|A/parakeet/Netherlands/267497/94_Netherlands|H7N1'),2.37279,2.37207,3210.68,15.3476,2.07522,13.2723,0.626671,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1994|Avian|A/shorebird/Delaware_Bay/274/1994_USA|H7N5'),2.06544,2.06425,2414.55,3.4881,0.116139,3.37196,1.67604,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1994|Avian|A/turkey/New_York/4450-5/1994_USA|H7N2'),2.05291,2.0493,2378.52,2.08551,0.713065,1.37245,0.276923,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1995|Avian|A/Chicken/New_York/13833-7/95__USA|H7N2'),2.04969,2.04608,2372.29,1.39228,0.719325,0.672958,0.164823,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1995|Avian|A/chicken/Queensland/667/95_Australia|H7N3'),2.31747,2.31848,3102.55,5.80552,1.89209,3.91343,0.181284,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1995|Avian|A/common_iora_/Singapore/F89/95_Singapore|H7N1'),2.37822,2.37603,3219.37,10.924,1.93926,8.98479,0.0691434,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1995|Avian|A/emu/TX/25414/1995_USA|H7N2'),2.03157,2.02609,2329.24,2.62232,1.35675,1.26557,0.54346,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1996|Avian|A/Chicken/New_York/8030-2/96__USA|H7N2'),2.05009,2.04543,2370.35,1.03347,0.654962,0.37851,0.298905,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1996|Avian|A/Guinea_Fowl/Pennsylvania/7777-1/96_USA|H7N2'),2.02808,2.02522,2289.05,0.291022,0.136456,0.154566,0.0702963,1653
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1996|Avian|A/ostrich/South_Africa/M320/96_South_Africa|H7N7'),2.35616,2.35736,3177.58,15.3742,5.09563,10.2786,-0.240228,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1996|Avian|A/ruddy_turnstone/Delaware_Bay/135/1996_USA|H7N3'),2.03973,2.03322,2343.42,2.53724,1.64165,0.895593,0.184484,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1997|Avian|A/chicken/New_South_Wales/2/1997_Australia|H7N4'),2.30756,2.30526,3067.61,3.84859,1.29498,2.55361,0.616971,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1997|Avian|A/chicken/PA/19241/1997_USA|H7N2'),2.02573,2.02438,2291.74,0.420859,0.21385,0.207009,-0.154137,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1997|Avian|A/emu/New_South_Wales/775/1997_Australia|H7N4'),2.3069,2.30566,3067.8,3.18388,0.856184,2.3277,0.623018,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1998|Avian|A/chicken/NY/1387-8/98_USA|H7N2'),2.0388,2.03538,2315.25,0.636562,0.355729,0.280833,-0.479041,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1998|Avian|A/goose/NY/8600-3/1998_USA|H7N2'),2.01853,2.01487,2272.12,0.77142,0.267659,0.503761,0.370743,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1998|Avian|A/Mallard/Ohio/322/1998_USA|H7N3'),2.05244,2.0445,2373.56,4.26566,2.82157,1.44409,1.03202,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1998|Avian|A/turkey/Northern_Ireland/VF-1545_C5/98_United_Kingdom|H7N7'),2.39158,2.39128,3256.32,10.3414,0.457581,9.88383,0.501339,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/chicken/NJ/16224-6/1999_USA|H7N2'),2.02609,2.02312,2289.93,1.11132,0.185874,0.925451,0.190006,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/Chicken/NY/14714-2/1999_USA|H7N3'),2.05341,2.04564,2376.58,3.1218,2.3256,0.796195,0.526714,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/chicken/NY/34173-3/99_USA|H7N2'),2.01088,2.00742,2256.49,1.6383,0.380904,1.2574,-0.0533716,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/pintail/Minnesota/423/1999_USA|H7N3'),2.05507,2.05141,2384.03,1.19264,0.288495,0.904149,0.551184,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/swan/Shimane/42/1999_Japan|H7N8'),2.34926,2.34794,3159.83,14.2784,5.6833,8.59506,0.694,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '1999|Avian|A/turkey/Italy/4617/1999_Italy|H7N1'),2.35464,2.35282,3167.19,13.8598,5.0571,8.80269,0.575456,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2000|Avian|A/chicken/NY/30749-3/2000_USA|H7N2'),2.01271,2.01002,2261.59,0.440117,0.0409004,0.399217,0.199232,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2000|Avian|A/mallard/Netherlands/12/2000_Netherlands|H7N3'),2.38158,2.38,3236.4,12.4575,4.24028,8.21719,0.506739,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2000|Avian|A/ruddy_turnstone/DE/1538/2000_USA|H7N9'),2.02221,2.01919,2318.89,0.494084,0.103027,0.391056,0.386158,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2000|Avian|A/turkey/Italy/4426/2000_Italy|H7N1'),2.36667,2.36505,3191.88,17.9171,3.84704,14.07,0.429562,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/Black_Duck/Ohio/415/2001_USA|H7N3'),2.06032,2.0582,2399.06,1.62242,0.169687,1.45274,0.559751,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/chicken/Italy/322/2001_Italy|H7N1'),2.35611,2.35708,3170.98,15.9551,4.71078,11.2444,0.95245,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/chicken/NY/119256-7/2001_USA|H7N2'),2.0285,2.02769,2300.72,1.1637,0.295702,0.868003,-0.0948485,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/duck/Mongolia/47/2001_Mongolia|H7N1'),2.38057,2.37894,3234.29,13.3631,5.3102,8.05289,0.561242,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/guinea_fowl/NJ/119063-8/2001_USA|H7N2'),2.02059,2.01906,2280.41,0.622126,0.0246022,0.597524,0.286911,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/mallard/Alberta/22/2001_Canada|H7N3'),2.05574,2.05045,2380.25,2.77684,1.73672,1.04013,0.885552,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/mallard/Italy/33/01_Italy|H7N3'),2.36952,2.36719,3205.75,15.2857,6.18634,9.09934,0.492224,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/turkey/Germany/R11/2001_Germany|H7N7'),2.3741,2.37237,3219.5,13.0218,5.21795,7.80387,0.574491,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/chicken/NJ/151244-18/02_USA|H7N2'),2.03115,2.02984,2300.91,1.36366,0.0512933,1.31237,0.575093,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/chicken/NJ/608/02_USA|H7N2'),2.02636,2.02402,2291.93,1.07747,0.268446,0.809028,0.0501191,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/mallard/Italy/250/02_Italy|H7N1'),2.36069,2.35736,3150.89,17.0087,5.98361,11.0251,0.636282,1668
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/mallard/Sweden/105/2002_Sweden|H7N7'),2.35438,2.35108,3171.46,13.7341,5.13046,8.60366,0.678199,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/mallard/Sweden/56/2002_Sweden|H7N7'),2.36004,2.36073,3175.7,11.1141,0.487029,10.6271,0.0912229,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/shorebird/Delaware_Bay/53/2002_USA|H7N3'),2.004,1.99945,2276.39,1.33839,0.828537,0.509854,-0.132659,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2003|Avian|A/chicken/CT/260413-2/2003_USA|H7N2'),2.00072,1.99957,2242.45,1.10617,0.561846,0.544321,0.0105172,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2003|Avian|A/chicken/Netherlands/1/03_Netherlands|H7N7'),2.36554,2.3634,3212.72,13.7135,5.29424,8.41929,0.42188,1689
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2003|Avian|A/turkey/Italy/2684/2003_Italy|H7N3'),2.37136,2.3701,3213.24,15.7002,5.38669,10.3135,0.381749,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/chicken/DE/HOBO/2004_USA|H7N2'),2.00332,1.99974,2240.11,1.55727,0.65033,0.906936,0.408687,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/chicken/NJ/294508-12/2004_USA|H7N2'),2.00885,2.01016,2260.44,1.13571,0.241016,0.894696,0.392853,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/duck/Italy/4692-9/2004_Italy|H7N?'),2.37961,2.37522,3222.28,14.94,6.10284,8.8372,0.528555,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/green-winged_teal/MD/648/2004_USA|H7N3'),2.04643,2.04308,2366.99,1.16613,0.444874,0.721256,0.758606,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/mallard/Sweden/7206/2004_Sweden|H7N7'),2.35533,2.35658,3177.79,12.4337,5.03748,7.39627,0.0375944,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2004|Avian|A/turkey/Italy/3337/2004_Italy|H7N3'),2.36335,2.3601,3183.66,13.2472,2.96809,10.2792,-0.0609698,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/chicken/Canada/314514-1/2005_Canada|H7N3'),2.04608,2.04138,2362.31,2.04308,0.556538,1.48654,0.957867,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/chicken/New_York/23164-6/2005_USA|H7N2'),2.00073,1.99739,2235.87,1.95689,0.843076,1.11381,-0.0128616,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/chicken/New_York/79672/2005_USA|H7N2'),2.01315,2.01504,2271.23,0.976938,0.424971,0.551967,0.296787,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/mallard/Netherlands/9/2005_Netherlands|H7N7'),2.3653,2.36359,3192.14,17.3721,6.23184,11.1403,0.622993,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/Northern_shoveler/NC/6412-052/2005_USA|H7N6'),2.0635,2.05891,2399.44,1.7549,0.743009,1.01189,0.646924,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2005|Avian|A/turkey/New_York/122501-2/2005_USA|H7N2'),2.01728,2.01513,2273.1,1.60708,0.544822,1.06225,-0.130313,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/chicken/New_York/19495-3/2006_USA|H7N2'),2.01084,2.00759,2256.07,1.50365,0.478671,1.02498,-0.210107,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/guineafowl/NY/4649-18/2006_USA|H7N2'),2.00992,2.01225,2264.65,0.749734,0.39363,0.356104,0.221383,1656
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/mallard/Interior_Alaska/6MP0984/2006_USA|H7N3'),2.05402,2.04931,2378.02,1.23441,0.78078,0.453631,0.197876,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/northern_shoveler/Washington/44249-664/2006_USA|H7N6'),2.06526,2.06095,2403.87,2.17596,0.640389,1.53557,0.935556,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/ruddy_turnstone/New_Jersey/549/2006_USA|H7N3'),2.03638,2.03016,2338.9,3.14218,1.79915,1.34303,0.0278983,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/shoveler/Italy/2698-3/2006_Italy|H7N7'),2.36313,2.36243,3193.27,15.044,5.96312,9.08089,0.375874,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2006|Avian|A/tufted_duck/PT/13771/2006_Portugal|H7N3'),2.35676,2.35376,3169.88,18.0814,8.10867,9.97277,0.607867,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/cinnamon_teal/California/JN1310/2007_USA|H7N3'),2.05327,2.04921,2376.22,1.0818,0.510325,0.571472,0.0855742,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/duck/Mongolia/720/2007_Mongolia|H7N6'),2.3469,2.34096,3142.26,16.5974,7.36978,9.22765,0.529442,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/duck/Victoria/512/2007_Australia_c1997|H7N6'),2.27219,2.27047,2972.44,4.37561,1.82801,2.5476,0.269943,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/mallard/Netherlands/22/2007_Netherlands|H7N1'),2.37054,2.37154,3207.68,14.9902,7.53954,7.45069,0.301009,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/ruddy_turnstone/Delaware_Bay/124/2007_USA|H7N3'),2.06028,2.05602,2393.66,1.1228,0.694314,0.428489,0.108688,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2007|Avian|A/turkey/Italy/5425/2007_Italy|H7N3'),2.33922,2.33557,3089.13,11.6473,2.3379,9.30941,-0.039849,1668
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2008|Avian|A/Anas_crecca/Spain/1460/2008_Spain|H7N9'),2.36278,2.36458,3197.91,13.4458,4.25566,9.19015,-0.0570922,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2008|Avian|A/blue-winged_teal/Guatemala/CIP049-01/2008_Guatemala|H7N9'),2.0601,2.05796,2397.9,1.04075,0.302128,0.738623,-0.108514,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2008|Avian|A/northern_shoveler/California/HKWF2031/2008_USA|H7N3'),2.05521,2.05001,2382.89,1.39761,0.653964,0.743642,0.675633,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2009|Avian|A/green-winged_teal/California/1841/2009_USA|H7N3'),2.04096,2.03768,2357.79,1.50056,0.572925,0.927631,0.928634,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2009|Avian|A/swan/Slovenia/53/2009_Slovenia|H7N7'),2.35388,2.35468,3174.53,13.4599,3.82446,9.63547,0.934914,1683
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2001|Avian|A/cinnamon_teal/Bolivia/4537/2001_Bolivia|H7N3'),2.08883,2.08168,2443.19,6.50683,4.33425,2.17257,-0.680151,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/chicken/Chile/176822/02_Chile|H7N3'),2.07797,2.07212,2425.61,5.83689,3.51627,2.32062,0.209394,1680
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/chicken/Chile/184240-1/2002_Chile|H7N3'),2.07721,2.07051,2447.24,5.81546,4.66007,1.15539,0.197275,1692
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/chicken/Chile/4977/02_Chile|H7N3'),2.07472,2.06786,2441.92,6.21957,4.99453,1.22504,0.192105,1692
('1935|Avian|A/chicken/Brescia/1902_Italy|H7N7'; '2002|Avian|A/turkey/Chile/4418/02_Chile|H7N3'),2.07196,2.06443,2432.98,6.52772,5.01272,1.515,0.28235,1692
