Sequences,Sat_test_Cassius1,Sat_test_Cassius2,Chi_test,Bowker_test,Stuart_test,Internal_Symmetry,Proposed_test,Alignment_Length
(BJS001;BJS043),2.78149,2.59337,8472.02,12.3035,6.44867,5.85478,-0.331007,3763
(BJS001;BJS044),2.38682,2.30849,6899.08,270.434,268.965,1.46859,0.784977,3771
(BJS001;BJS045),2.68259,2.5144,8001.08,24.501,22.8589,1.64209,-0.616678,3775
(BJS001;BJS046),1.62451,1.71454,4581.38,1027.94,1020.92,7.02365,0.55386,3773
(BJS001;BJS048),2.40512,2.28356,6679.66,81.3792,78.9734,2.40582,-0.312396,3777
(BJS001;BJS085),2.65315,2.47848,7781.45,16.4451,12.8894,3.55575,-0.989017,3774
(BJS001;BJS086),2.11912,2.05998,5594.64,265.273,263.212,2.06094,0.57669,3770
(BJS001;BJS087),2.64111,2.45471,7630.16,27.3943,21.8368,5.55744,0.625933,3774
(BJS001;BJS089),2.24037,2.17155,6138.16,256.925,255.831,1.09368,0.546602,3772
(BJS001;BJS093),2.74795,2.54851,8208.38,28.7646,21.4418,7.32272,-0.739148,3772
(BJS001;BJS095),2.99003,2.77433,9700.79,44.8211,39.0124,5.80873,-0.510341,3774
(BJS001;BJS098),2.75417,2.53718,8148.38,73.1077,67.5297,5.57801,-0.978251,3769
(BJS001;BJS099),1.91437,1.93677,5244.18,651.034,644.511,6.5233,-0.139835,3774
(BJS001;BJS100),2.23109,2.13561,5885.11,134.613,129.312,5.30136,-0.434442,3770
(BJS001;BJS101),2.11157,2.07252,5698.98,365.453,355.76,9.69279,0.380016,3769
(BJS001;BJS102),2.36374,2.2804,6737.63,248.938,248.171,0.767571,-0.495915,3779
(BJS001;BJS103),2.39794,2.30195,6816.21,196.165,193.351,2.8141,-1.52211,3754
(BJS001;BJS104),2.49562,2.35946,7040.44,53.6891,44.7012,8.98786,-0.10543,3761
(BJS001;BJS105),2.22541,2.12961,5860.75,133.868,129.424,4.44392,0.0231644,3771
(BJS001;BJS107),2.19849,2.11564,5813.53,176.884,171.028,5.85533,0.832114,3772
(BJS001;BJS108),2.21202,2.14203,6047.05,275.644,268.859,6.78499,-2.29623,3775
(BJS001;BJS110),2.74413,2.53059,8113.58,61.3325,56.866,4.46653,-1.54337,3775
(BJS001;BJS111),2.38132,2.28043,6624.7,147.6,142.943,4.65755,1.50151,3743
(BJS001;BJS112),2.74634,2.58186,8422.6,15.8487,13.2238,2.62492,-0.55679,3774
(BJS001;BJS113),2.58238,2.44387,7545.59,92.5439,87.0738,5.47019,-0.369025,3748
(BJS001;BJS114),1.9547,1.9479,5170.59,485.943,484.392,1.55113,-0.359135,3774
(BJS001;BJS115),1.92892,1.90774,4935.84,381.302,379.853,1.44909,0.425032,3774
(BJS001;BJS116),2.07549,2.01207,5321.57,226.332,225.654,0.677332,0.642627,3773
(BJS001;BJS117),1.58487,1.67788,4449.03,1038.61,1032.73,5.88634,-0.0788582,3777
(BJS001;DM011),2.40415,2.27025,6573.81,51.2322,47.3902,3.84198,-0.677614,3776
(BJS001;DM037),1.77944,1.80266,4588.41,622.189,606.978,15.2106,-0.969283,3764
(BJS001;DM054),2.05215,1.9966,5258.11,338.58,325.587,12.993,-2.34023,3767
(BJS001;DM057),1.39339,1.48725,3720.5,1135.05,1119.03,16.0219,-1.54229,3767
(BJS001;DM059),1.71505,1.73971,4366.46,612.47,607.438,5.03278,-1.55943,3762
(BJS001;DM070),2.46691,2.31195,6789.08,56.9357,49.2769,7.65875,-0.462091,3764
(BJS001;DM071),2.43751,2.27095,6564.33,45.0046,41.9689,3.03574,0.267002,3772
(BJS001;DM072),1.98927,1.94585,5027.78,301.917,289.267,12.6504,0.70823,3756
(BJS001;DM073),2.27777,2.13387,5803.71,38.3589,35.3682,2.99075,-1.15321,3769
(BJS001;DM074),2.45031,2.27707,6564.36,15.163,13.2722,1.8908,-1.16998,3768
(BJS001;DM081),2.27081,2.21778,6411.13,344.774,335.299,9.47446,0.8766,3751
(BJS001;DM084),2.51225,2.34376,6951.81,5.66002,3.74353,1.91649,-0.937957,3771
(BJS001;DM086),2.2668,2.14136,5871.14,55.8837,54.2778,1.60594,-0.637356,3772
(BJS001;DM087),1.9752,1.92375,4903.09,245.063,239.273,5.7901,-0.0910794,3764
(BJS001;DM089),2.20653,2.08414,5575.77,52.7339,52.1418,0.592143,-0.168021,3772
(BJS001;DM090),2.48671,2.32542,6856.68,27.9682,17.8065,10.1617,-0.835066,3767
(BJS001;DM094),1.91348,1.8651,4721.02,419.31,400.367,18.9425,-2.52041,3758
(BJS001;DM095),2.26048,2.13855,5839.01,106.445,102.142,4.30255,-1.06855,3760
(BJS001;DM100),2.02794,2.0363,5698.64,578.03,569.507,8.52298,-0.953592,3767
(BJS001;DM103),1.6996,1.74332,4451.23,767.843,761.585,6.2577,-0.323288,3757
(BJS001;JS001),2.4459,2.28834,6636.39,17.7129,15.0995,2.61338,0.134466,3760
(BJS001;JS003),2.14744,2.06003,5477.64,143.821,140.258,3.56343,-1.72443,3772
(BJS001;JS005),1.43113,1.54939,4116.72,1235.58,1225.9,9.67448,0.894491,3762
(BJS001;JS007),1.79246,1.82746,4787.18,689.366,684.575,4.791,0.386099,3770
(BJS001;JS008),2.33813,2.19584,6144.8,31.276,25.0756,6.20037,-0.15691,3770
(BJS001;JS010),2.20652,2.15288,6072.97,317.543,306.853,10.6903,0.0984922,3769
(BJS001;JS012),2.50288,2.3436,6970.87,21.6876,20.2226,1.46494,0.723375,3769
(BJS001;JS017),2.27004,2.17486,6140.66,181.723,179.5,2.22302,0.222391,3771
(BJS001;JS020),2.03691,1.99351,5288.74,311.598,308.984,2.61466,-0.0449392,3767
(BJS001;JS023),2.56131,2.38672,7203.19,29.9998,26.2109,3.78885,0.555062,3761
(BJS001;JS024),2.52905,2.34683,6954.74,14.6886,10.2991,4.38949,-1.75869,3761
(BJS001;JS025),2.13868,2.06893,5589.44,263.39,260.131,3.2599,0.310345,3763
(BJS001;JS027),1.99645,2.00315,5504.42,567.023,563.989,3.03349,0.012381,3770
(BJS001;JS029),2.50057,2.31077,6753.06,27.0428,24.2393,2.80354,-0.0542481,3758
(BJS001;JS031),2.38677,2.23814,6369.17,42.8233,41.3123,1.511,-0.0963729,3765
(BJS001;JS034),2.19596,2.11783,5852.82,248.681,243.257,5.4238,0.652624,3758
(BJS001;JS042),2.48044,2.31641,6828.2,42.6133,31.1969,11.4164,1.41604,3767
(BJS001;JS046),2.33264,2.20246,6218.45,98.1942,94.0729,4.12127,1.21794,3768
(BJS001;JS054),2.42969,2.30034,6729.53,67.3511,64.6626,2.68849,-1.16312,3772
(BJS001;JS058),2.24343,2.19076,6288.19,331.576,324.868,6.70778,0.126654,3763
(BJS001;JS059),1.7819,1.83202,4870.09,787.829,780.687,7.14148,0.131136,3764
(BJS001;JS068),2.50263,2.34976,7002.61,51.6131,42.8056,8.80753,0.0415083,3762
(BJS001;JS069),2.51682,2.37263,7160.06,97.6327,94.9239,2.70877,0.336133,3762
(BJS001;JS078),1.99935,1.94031,4952.73,222.401,213.701,8.69983,-0.991933,3760
(BJS001;JS079),2.50039,2.35872,7080.67,99.7826,93.6692,6.11337,-0.51547,3763
(BJS001;JS081),2.47729,2.29451,6673.9,11.3871,9.15073,2.23636,-1.414,3763
(BJS001;JS082),1.94476,1.93581,5092.36,472.787,470.391,2.39581,-0.873337,3767
(BJS001;JS086),1.79044,1.84784,5005.5,846.112,835.946,10.1661,0.140616,3764
(BJS001;JS091),2.54872,2.3825,7197.91,53.0409,35.5027,17.5382,2.72601,3766
(BJS001;JS093),2.55336,2.39529,7245.95,8.15494,6.87616,1.27878,-0.385435,3758
(BJS001;JS094),2.06028,2.01783,5424.53,320.553,318.779,1.77445,1.04671,3766
(BJS001;JS102),2.19399,2.12903,5964.01,250.26,248.166,2.09374,0.284699,3775
(BJS001;JS106),2.39522,2.25442,6490.77,75.8467,75.2767,0.569981,0.289285,3770
(BJS001;JS124),1.53823,1.62764,4173.57,996.122,978.848,17.2737,-0.910835,3765
(BJS001;JS147),2.54894,2.39037,7251.64,59.7718,57.0715,2.70025,0.826573,3765
(BJS001;JS165),1.99466,1.96817,5211.05,382.379,374.917,7.46136,0.660685,3762
(BJS001;JS195),2.02387,2.01532,5509.79,504.987,504.118,0.868696,0.514281,3767
(BJS001;JS202),2.13041,2.08516,5778.77,321.662,315.197,6.46493,0.759609,3770
(BJS001;JS207),2.11747,2.0846,5668.51,352.875,347.453,5.42164,-0.515531,3712
(BJS001;JS208),2.34547,2.23011,6415.14,166.624,159.628,6.99556,0.379835,3773
(BJS001;JS209),2.05155,2.02705,5498.39,427.513,420.282,7.2312,-0.430683,3770
(BJS001;JS211),2.31297,2.22741,6436.19,198.146,192.679,5.46728,0.0523228,3773
(BJS001;JS214),1.80882,1.85468,5004.66,699.675,688.889,10.7863,1.81646,3773
(BJS001;JS220),1.43205,1.55061,4130.11,1241.08,1231.37,9.71489,0.905218,3765
(BJS001;JS222),1.47412,1.52205,3525.17,681.819,674.945,6.87376,0.914997,3779
(BJS001;JS223),1.76619,1.83147,4976.17,878.894,870.465,8.42917,0.337072,3768
(BJS001;JS225),2.55487,2.3425,6978.3,79.2226,70.4384,8.78419,-1.94515,3771
(BJS001;JS228),2.10465,2.02566,5343.43,164.893,157.462,7.43114,0.0283404,3764
(BJS001;JS243),2.12778,2.07136,5649.4,268.03,261.839,6.19155,1.36069,3768
(BJS001;JS252),2.4112,2.25506,6462.2,49.0075,41.6271,7.38044,0.782085,3760
(BJS001;JS261),2.6241,2.45952,7026.75,81.8594,78.042,3.81744,0.114826,3445
(BJS001;JS272),2.29987,2.17355,6039.62,61.2427,52.9967,8.24602,1.05138,3757
(BJS001;JS276),2.13897,2.04045,5327.7,94.0432,90.1734,3.86977,-1.19038,3745
(BJS001;KP),2.27344,2.18249,6145.24,156.417,154.651,1.76546,0.302977,3774
(BJS001;ZOO11),1.80112,1.82071,4725.79,651.587,643.927,7.6596,-0.0468417,3769
(BJS001;ZOO12),2.55617,2.37221,7111.9,4.26895,3.43331,0.835635,-0.24279,3768
(BJS001;ZOO18),2.52082,2.33934,6944.74,29.9608,27.9892,1.97155,-0.204182,3766
(BJS001;ZOO20),2.52918,2.34495,6960.09,16.0289,8.86634,7.16251,-0.343288,3769
(BJS001;ZOO23),1.75632,1.81657,4871.71,850.059,838.117,11.9424,0.770689,3765
(BJS001;ZOO27),2.4328,2.30981,6817.25,100.969,91.3458,9.62336,-0.611576,3765
(BJS001;ZOO35),2.54568,2.3681,7121.9,21.0417,13.8203,7.22137,0.337856,3776
(BJS001;ZOO8),2.22217,2.16476,6121.2,322.091,298.83,23.2616,-0.115899,3765
(BJS003;BJS007),1.79306,2.00645,5498.04,599.656,595.287,4.36979,-0.589719,3768
(BJS003;BJS008),2.21575,2.19311,6363.96,372.037,364.476,7.56047,-1.7923,3775
(BJS003;BJS010),2.17223,2.13409,6132.61,407.241,403.052,4.18818,-1.85068,3773
(BJS003;BJS011),2.10634,2.07912,5798.56,329.755,328.995,0.760417,-0.707029,3773
(BJS003;BJS012),2.1294,2.07147,5831.09,535.419,531.327,4.0917,-0.581622,3770
(BJS003;BJS013),1.73083,1.77061,4221.84,64.2912,57.8384,6.45281,-0.389786,3768
(BJS003;BJS014),2.11752,2.31371,6935.82,370.056,362.955,7.10068,0.921299,3768
(BJS003;BJS015),1.7996,2.03097,5747.21,-nan,682.075,-nan,-nan,3768
(BJS003;BJS017),2.03225,2.00448,5399.7,339.269,337.66,1.60832,-0.431853,3768
(BJS003;BJS018),2.13659,2.08325,5891.5,528.498,527.517,0.980567,-0.906883,3772
(BJS003;BJS019),2.10748,2.08603,5816.76,300.107,297.327,2.77924,-1.28217,3771
(BJS003;BJS020),2.09712,2.07071,5720.21,407.802,399.05,8.75183,1.30995,3765
(BJS003;BJS021),2.11655,2.07305,5811.31,418.891,415.506,3.38571,-0.0691884,3773
(BJS003;BJS022),2.10572,2.08115,5768.68,354.098,352.275,1.82264,0.00840392,3768
(BJS003;BJS023),1.99525,2.06724,5520.76,27.7049,21.6587,6.04625,-0.292288,3773
(BJS003;BJS024),2.20235,2.16282,6277.24,459.63,458.469,1.16115,-0.396631,3770
(BJS003;BJS025),2.16224,2.11436,6038.65,457.711,451.21,6.50164,1.67419,3772
(BJS003;BJS026),2.29261,2.22275,6518.11,516.717,515.618,1.09914,0.330056,3703
(BJS003;BJS027),1.18328,1.33108,2628.87,191.709,185.61,6.09879,-nan,3771
(BJS003;BJS029),2.13494,2.16141,6061.57,152.047,151.521,0.526496,-0.414067,3771
(BJS003;BJS030),2.06257,2.0392,5540.23,401.017,391.543,9.47442,2.88385,3768
(BJS003;BJS034),1.69787,1.76967,4177.51,18.2591,15.2452,3.01392,-0.636695,3770
(BJS003;BJS035),1.99837,2.01415,5294.77,189.83,187.474,2.35549,0.010446,3764
(BJS003;BJS036),1.65259,1.71542,3952.41,29.6198,27.5659,2.05395,-0.229852,3769
(BJS003;BJS037),2.00879,2.0052,5375.66,215.879,212.662,3.21745,-0.626296,3777
(BJS003;BJS040),2.4705,2.56389,8291.3,13.2433,9.34299,3.90034,0.510349,3767
(BJS003;BJS043),2.12066,2.07728,5774.67,451.45,441.614,9.8363,2.39651,3763
(BJS003;BJS044),2.3564,2.41745,7397.31,82.1013,81.5571,0.544211,0.502463,3768
(BJS003;BJS045),2.01843,2.00547,5350.73,264.079,260.227,3.85166,0.529468,3768
(BJS003;BJS046),1.98172,2.18622,6301.29,458.577,454.844,3.73287,-0.623373,3769
(BJS003;BJS048),1.88062,1.90117,4813.22,165.285,162.54,2.74436,1.35763,3773
(BJS003;BJS085),2.11615,2.0864,5850.79,417.532,413.738,3.79364,1.36357,3772
(BJS003;BJS086),1.87133,1.94311,4869.19,16.4757,14.7215,1.75419,-1.13581,3770
(BJS003;BJS087),2.09515,2.05353,5709.59,483.733,480.072,3.66078,1.00807,3771
(BJS003;BJS089),2.31682,2.38297,7184.33,64.3053,62.3869,1.91837,1.25519,3767
(BJS003;BJS093),2.07573,2.02564,5572.31,491.92,489.059,2.86118,1.6955,3769
(BJS003;BJS095),2.11625,2.06337,5769.22,509.871,507.814,2.05756,0.542815,3767
(BJS003;BJS098),2.11557,2.048,5733.53,578.831,573.835,4.99591,-0.395213,3767
(BJS003;BJS099),1.70754,1.84237,4430.96,47.6396,45.8074,1.83217,-0.277319,3766
(BJS003;BJS100),1.7442,1.78345,4221.21,99.6994,98.0886,1.61075,0.646819,3764
(BJS003;BJS101),1.75602,1.84139,4414.45,14.6024,12.986,1.61639,0.269652,3763
(BJS003;BJS102),2.022,2.07477,5529.36,60.0075,53.0015,7.00593,0.611637,3773
(BJS003;BJS103),1.66287,1.71003,3946.25,49.6473,43.0436,6.60375,-0.436451,3747
(BJS003;BJS104),2.12046,2.12162,5874.93,305.761,300.725,5.03666,1.32945,3757
(BJS003;BJS105),1.7408,1.7807,4223.74,97.9592,94.5486,3.41059,1.75192,3764
(BJS003;BJS107),1.6827,1.73375,4025.91,79.6345,63.7353,15.8992,2.93691,3769
(BJS003;BJS108),1.7694,1.83526,4424.28,25.9643,21.2953,4.66906,-1.1342,3769
(BJS003;BJS110),2.08576,2.02375,5594.13,536.719,529.742,6.97652,-0.181287,3769
(BJS003;BJS111),1.8548,1.88633,4638.38,116.645,114.901,1.74397,1.19248,3738
(BJS003;BJS112),2.22252,2.20403,6416.49,402.238,400.601,1.63725,0.318377,3769
(BJS003;BJS113),2.31178,2.3179,6903.16,280.628,277.38,3.2477,0.57261,3746
(BJS003;BJS114),2.02668,2.14008,5805.87,15.1228,14.184,0.938774,-0.219021,3770
(BJS003;BJS115),2.02979,2.13221,5762.75,7.01185,5.47773,1.53412,0.913712,3770
(BJS003;BJS116),1.95313,2.01895,5208.24,31.6898,30.0072,1.68264,1.17499,3766
(BJS003;BJS117),1.93793,2.14253,6092.89,474.94,469.356,5.58376,-0.618019,3773
(BJS003;DM011),1.8759,1.88416,4742.67,190.149,187.595,2.55402,-0.107681,3772
(BJS003;DM037),1.87751,2.01072,5174.93,78.1766,75.3062,2.87044,0.319012,3759
(BJS003;DM054),1.83495,1.89662,4607.41,33.6897,17.9145,15.7752,-1.49916,3765
(BJS003;DM057),1.74618,1.93178,5105.93,588.309,569.331,18.9774,-1.5221,3766
(BJS003;DM059),1.4523,1.57273,3369.9,93.0258,58.0206,35.0052,-3.96573,3764
(BJS003;DM070),1.99955,1.98559,5289.69,367.4,349.578,17.8219,1.79458,3764
(BJS003;DM071),2.10905,2.08146,5746.24,388.935,382.094,6.84183,-0.504144,3772
(BJS003;DM072),1.75434,1.83499,4363.18,16.0128,11.4887,4.52403,0.983428,3756
(BJS003;DM073),1.76056,1.75491,4169.42,192.505,184.955,7.54955,0.672467,3765
(BJS003;DM074),1.88906,1.85719,4679.73,319.832,314.478,5.35435,-1.59785,3765
(BJS003;DM081),2.11224,2.19271,6094.5,33.6401,32.1259,1.51418,1.1136,3752
(BJS003;DM084),1.95963,1.93389,5034.91,347.913,346.035,1.87814,0.984795,3771
(BJS003;DM086),1.80138,1.81424,4384.82,145.874,141.529,4.3449,0.994631,3770
(BJS003;DM087),1.72271,1.79389,4179.15,28.7555,23.8082,4.94726,1.82531,3758
(BJS003;DM089),1.82666,1.83913,4479.18,158.036,154.008,4.02741,1.48954,3768
(BJS003;DM090),2.02377,2.00505,5387.43,351.228,346.53,4.69794,0.633855,3764
(BJS003;DM094),1.6592,1.73472,3973.65,73.8925,57.3724,16.5201,-3.31789,3760
(BJS003;DM095),1.97645,1.98808,5128.65,170.661,161.129,9.53239,-1.30271,3762
(BJS003;DM100),1.86349,1.99204,5109.26,29.5663,29.1256,0.440649,0.105455,3768
(BJS003;DM103),1.8755,2.03242,5334.9,191.097,183.514,7.5828,0.817627,3758
(BJS003;JS001),1.96188,1.94144,5047.86,367.66,365.608,2.05169,-0.369321,3756
(BJS003;JS003),1.62264,1.65957,3668.64,69.4247,65.7054,3.71925,0.360224,3771
(BJS003;JS005),1.80572,2.03384,5705.59,668.37,664.737,3.63301,0.900463,3763
(BJS003;JS007),2.00104,2.15544,5949.94,122.933,120.336,2.59737,0.108817,3769
(BJS003;JS008),2.07764,2.07455,5631.33,284.076,282.511,1.56444,-0.18887,3768
(BJS003;JS010),2.31186,2.39259,7230.73,67.4411,55.2671,12.174,2.52948,3764
(BJS003;JS012),1.93693,1.92069,4961.78,320.202,313.382,6.81971,0.908474,3764
(BJS003;JS017),1.72133,1.7628,4169.32,170.033,163.124,6.90962,1.30589,3766
(BJS003;JS020),1.79251,1.87672,4569.93,9.29878,3.15709,6.14169,2.00893,3767
(BJS003;JS023),2.04087,2.01038,5440.42,418.95,414.052,4.89764,1.06758,3761
(BJS003;JS024),2.01348,1.96864,5233.84,461.307,460.532,0.774691,0.56017,3762
(BJS003;JS025),2.33639,2.39673,7265.06,72.8068,70.1087,2.69816,0.718898,3764
(BJS003;JS027),2.10367,2.23429,6329.83,42.2341,40.7598,1.47436,1.18024,3765
(BJS003;JS029),1.96764,1.91614,5004.85,460.065,456.701,3.36456,-1.41201,3759
(BJS003;JS031),1.88495,1.87268,4727.03,340.112,337.638,2.47486,0.475956,3763
(BJS003;JS034),1.83572,1.89076,4706.09,189.464,179.266,10.198,1.94583,3755
(BJS003;JS042),1.97989,1.9502,5161.75,427.151,416.304,10.8465,1.41051,3765
(BJS003;JS046),1.85284,1.85963,4657.94,312.153,299.057,13.0965,2.63545,3764
(BJS003;JS054),1.89243,1.90311,4768.7,163.382,162.633,0.749146,0.0793118,3768
(BJS003;JS058),2.35377,2.43689,7504.43,49.7737,47.6526,2.12111,-0.121791,3764
(BJS003;JS059),2.20235,2.37879,7246.57,273.25,267.132,6.11839,-0.989462,3766
(BJS003;JS068),2.02148,2.00973,5394.7,386.8,373.106,13.6936,1.82202,3759
(BJS003;JS069),2.02048,2.02068,5450.91,347.748,340.415,7.33299,0.930049,3759
(BJS003;JS078),1.66191,1.72535,3915.2,54.1543,47.8304,6.32394,1.81204,3758
(BJS003;JS079),1.99882,2.00124,5337.99,330.427,323.044,7.38346,0.376651,3759
(BJS003;JS081),1.96635,1.92176,5023.92,422.078,420.61,1.46873,-0.350834,3764
(BJS003;JS082),2.04226,2.1522,5851.16,15.8166,11.4872,4.32947,-0.0914987,3764
(BJS003;JS086),2.17205,2.35652,7135.1,292.803,288.633,4.17001,1.05392,3765
(BJS003;JS091),2.05932,2.03466,5575.82,437.571,423.979,13.5915,1.10813,3766
(BJS003;JS093),2.10575,2.08023,5747.94,428.991,421.834,7.15727,-0.465517,3761
(BJS003;JS094),1.81581,1.90105,4678.44,7.0458,2.46979,4.57601,-0.333625,3767
(BJS003;JS102),1.77579,1.84525,4493.11,21.9202,18.1476,3.7726,-0.271626,3773
(BJS003;JS106),1.89565,1.8925,4827.48,335.257,329.087,6.17016,1.56816,3768
(BJS003;JS124),1.70227,1.88479,4740.97,332.096,327.399,4.69652,0.114076,3757
(BJS003;JS147),1.97779,1.96511,5189.39,382.296,368.875,13.4212,2.21698,3760
(BJS003;JS165),1.7531,1.84727,4423.03,33.4313,24.8458,8.58545,1.02561,3761
(BJS003;JS195),2.22162,2.34082,6919.7,18.4035,15.2718,3.13167,-0.319926,3769
(BJS003;JS202),1.87828,1.96448,4982.35,7.78701,6.8346,0.95241,0.159644,3768
(BJS003;JS207),2.23604,2.33258,6790.86,53.9139,51.8621,2.05179,1.43757,3711
(BJS003;JS208),1.88655,1.91148,4889.06,268.77,253.198,15.5721,2.26292,3768
(BJS003;JS209),2.12681,2.22554,6289.94,35.0018,34.5064,0.495386,0.728773,3769
(BJS003;JS211),1.75959,1.81414,4399.35,54.7672,48.5893,6.17785,1.34147,3768
(BJS003;JS214),1.53148,1.68054,3850.99,78.7103,76.7227,1.9876,-1.25533,3768
(BJS003;JS220),1.78763,2.0119,5588.53,-nan,662.616,-nan,-nan,3760
(BJS003;JS222),0.975598,1.09121,1916.66,124.525,122.143,2.38168,1.08075,3774
(BJS003;JS223),2.13383,2.32429,6978.19,330.269,326.7,3.56851,1.40594,3768
(BJS003;JS225),2.0121,1.94077,5191,571.412,562.417,8.99436,-0.831701,3770
(BJS003;JS228),1.58781,1.63834,3646.2,83.1884,64.2954,18.8929,1.66558,3761
(BJS003;JS243),1.69237,1.76423,4119.56,34.9611,31.0818,3.87926,0.917969,3766
(BJS003;JS252),1.9094,1.88942,4820.8,403.614,398.692,4.92167,0.29708,3760
(BJS003;JS261),2.3566,2.3008,6207.77,178.627,165.726,12.9014,2.01308,3441
(BJS003;JS272),1.92572,1.92979,4933.65,314.153,294.584,19.5691,1.08749,3757
(BJS003;JS276),1.58394,1.6118,3454.01,132.338,121.875,10.4629,-0.979712,3741
(BJS003;KP),1.73669,1.77662,4179.08,115.603,113.381,2.22189,1.31518,3769
(BJS003;ZOO11),2.02298,2.16234,5979.98,127.537,123.509,4.02802,0.705134,3771
(BJS003;ZOO12),2.01781,1.9792,5303.04,406.027,399.682,6.34488,1.61351,3766
(BJS003;ZOO18),2.04799,2.00413,5416.75,437.156,431.48,5.67619,0.788817,3766
(BJS003;ZOO20),1.96402,1.92026,5029.83,424.111,420.745,3.36635,0.52806,3771
(BJS003;ZOO23),2.13568,2.31934,6930.05,301.253,295.804,5.44878,1.55498,3766
(BJS003;ZOO27),1.98673,2.00185,5290.75,287.66,266.813,20.8475,3.08585,3763
(BJS003;ZOO35),2.0273,1.99121,5361.63,440.11,435.722,4.38789,-0.744211,3768
(BJS003;ZOO8),2.0748,2.1497,5900.78,43.7476,43.2366,0.511015,-0.349593,3766
(BJS007;BJS008),1.37909,1.49098,3689.42,1061.57,1051.16,10.4104,0.0142714,3769
(BJS007;BJS010),1.36522,1.4707,3698.47,1123.76,1117.1,6.65764,-0.109836,3767
(BJS007;BJS011),1.27122,1.38048,3280.53,983.07,978.743,4.32666,0.858536,3767
(BJS007;BJS012),1.31529,1.40368,3504.85,1233.12,1229.27,3.8441,-0.0346247,3763
(BJS007;BJS013),0.970372,1.09402,2129.09,513.941,505.058,8.88266,-1.48152,3765
(BJS007;BJS014),1.98486,2.31088,6800.56,136.639,135.3,1.33902,0.859418,3769
(BJS007;BJS015),1.56974,1.83629,4295.96,21.4137,18.607,2.80668,-0.733187,3767
(BJS007;BJS017),1.30076,1.40785,3387.39,1048.91,1045.52,3.38973,-0.827956,3763
(BJS007;BJS018),1.34169,1.43484,3633.68,1224.59,1222.88,1.70749,-0.227357,3767
(BJS007;BJS019),1.2403,1.35161,3145.05,925.946,919.384,6.56173,0.440655,3763
(BJS007;BJS020),1.42623,1.54158,3979.69,1145.58,1138.8,6.78295,1.59898,3762
(BJS007;BJS021),1.25354,1.35067,3219.71,1078.19,1074.61,3.58054,0.110072,3766
(BJS007;BJS022),1.30725,1.41565,3400.21,1030.66,1027.92,2.74539,-0.955059,3765
(BJS007;BJS023),1.68455,1.86665,4940.63,735.126,726.657,8.46868,0.700545,3769
