"Pair","pair_1","pair_2","Bowker_pv","Bowker_ts","Stuart_pv","Stuart_ts","IS_pv","IS_ts","QS_pv","QS_ts","Sat_cassius1_pv","Sat_test_Cassius1","Sat_cassius2_pv","Sat_test_Cassius2","Chi_Test_pv","Chi_test"
"(BJS001;JS024)","BJS001","JS024",0.0228220107794325,14.6886,0.0161875209280125,10.2991,0.222361889144688,4.38949,0.0786301768279489,-1.75869,0,2.52905,0,2.34683,0,6954.74
"(BJS001;JS025)","BJS001","JS025",5.62719534383718e-54,263.39,4.21179457652084e-56,260.131,0.35326292689575,3.2599,0.756298614205384,0.310345,0,2.13868,0,2.06893,0,5589.44
"(BJS001;JS027)","BJS001","JS027",3.01783168536346e-119,567.023,6.45190708344431e-122,563.989,0.386490443891151,3.03349,0.990121643627504,0.012381,0,1.99645,0,2.00315,0,5504.42
"(BJS001;JS029)","BJS001","JS029",0.000142158303475674,27.0428,2.22650396960756e-05,24.2393,0.42291750151861,2.80354,0.956737498818139,-0.0542481,0,2.50057,0,2.31077,0,6753.06
"(BJS001;JS031)","BJS001","JS031",1.2642122871298e-07,42.8233,5.61413300723836e-09,41.3123,0.679733873136919,1.511,0.923224414588407,-0.0963729,0,2.38677,0,2.23814,0,6369.17
"(BJS001;JS034)","BJS001","JS034",7.8485145197478e-51,248.681,1.88001274681728e-52,243.257,0.143267926298953,5.4238,0.51399870925032,0.652624,0,2.19596,0,2.11783,0,5852.82
"(BJS001;JS042)","BJS001","JS042",1.39107361585694e-07,42.6133,7.72647087043374e-07,31.1969,0.00967472766607968,11.4164,0.156763793424777,1.41604,0,2.48044,0,2.31641,0,6828.2
"(BJS001;JS046)","BJS001","JS046",5.97267082806959e-19,98.1942,2.92110228465282e-20,94.0729,0.248663408191428,4.12127,0.223246774277555,1.21794,0,2.33264,0,2.20246,0,6218.45
"(BJS001;JS054)","BJS001","JS054",1.42650146593698e-12,67.3511,5.92281939206019e-14,64.6626,0.442186843396742,2.68849,0.244780818632994,-1.16312,0,2.42969,0,2.30034,0,6729.53
"(BJS001;JS058)","BJS001","JS058",1.38835859131818e-68,331.576,4.12035248840376e-70,324.868,0.0818186609236766,6.70778,0.899214255221415,0.126654,0,2.24343,0,2.19076,0,6288.19
"(BJS001;JS059)","BJS001","JS059",6.56274088139169e-167,787.829,6.67891123154359e-169,780.687,0.0675224608374099,7.14148,0.895667723169939,0.131136,0,1.7819,0,1.83202,0,4870.09
"(BJS001;JS068)","BJS001","JS068",2.23055809779844e-09,51.6131,2.70635269889523e-09,42.8056,0.0319624147879467,8.80753,0.966890676115111,0.0415083,0,2.50263,0,2.34976,0,7002.61
"(BJS001;JS069)","BJS001","JS069",7.82019074835503e-19,97.6327,1.91721073517685e-20,94.9239,0.438738981548641,2.70877,0.736770574322504,0.336133,0,2.51682,0,2.37263,0,7160.06
"(BJS001;JS078)","BJS001","JS078",3.20059373428553e-45,222.401,4.61614005711261e-46,213.701,0.0335598506919552,8.69983,0.321230209966435,-0.991933,0,1.99935,0,1.94031,0,4952.73
"(BJS001;JS079)","BJS001","JS079",2.78553399477475e-19,99.7826,3.56692956385164e-20,93.6692,0.106222931712744,6.11337,0.606224628081142,-0.51547,0,2.50039,0,2.35872,0,7080.67
"(BJS001;JS081)","BJS001","JS081",0.0771245033287537,11.3871,0.027352545349055,9.15073,0.524822137870796,2.23636,0.157361902482315,-1.414,0,2.47729,0,2.29451,0,6673.9
"(BJS001;JS082)","BJS001","JS082",6.10271023812098e-99,472.787,1.24446326530842e-101,470.391,0.494415066484999,2.39581,0.382479418870049,-0.873337,0,1.94476,0,1.93581,0,5092.36
"(BJS001;JS086)","BJS001","JS086",1.67083093797464e-179,846.112,6.92118223678213e-181,835.946,0.0172057311758351,10.1661,0.88817330766032,0.140616,0,1.79044,0,1.84784,0,5005.5
"(BJS001;JS091)","BJS001","JS091",1.15124833742908e-09,53.0409,9.53917335567686e-08,35.5027,0.000547629716802668,17.5382,0.00641050561373513,2.72601,0,2.54872,0,2.3825,0,7197.91
"(BJS001;JS093)","BJS001","JS093",0.22697040556715,8.15494,0.075951491757346,6.87616,0.73417803671287,1.27878,0.699915155615167,-0.385435,0,2.55336,0,2.39529,0,7245.95
"(BJS001;JS094)","BJS001","JS094",3.21313780621515e-66,320.553,8.57157452410453e-69,318.779,0.620510622086929,1.77445,0.295233350193364,1.04671,0,2.06028,0,2.01783,0,5424.53
"(BJS001;JS102)","BJS001","JS102",3.60882292905487e-51,250.26,1.63112995381857e-53,248.166,0.553180241792115,2.09374,0.775874756841149,0.284699,0,2.19399,0,2.12903,0,5964.01
"(BJS001;JS106)","BJS001","JS106",2.56906652480576e-14,75.8467,3.160830055354e-16,75.2767,0.903268810779419,0.569981,0.772363290105393,0.289285,0,2.39522,0,2.25442,0,6490.77
"(BJS001;JS124)","BJS001","JS124",6.16786787368704e-212,996.122,6.97586681991634e-212,978.848,0.000620795770922262,17.2737,0.362382318065444,-0.910835,0,1.53823,0,1.62764,0,4173.57
"(BJS001;JS147)","BJS001","JS147",5.00799741052414e-11,59.7718,2.48113269454325e-12,57.0715,0.44018481115109,2.70025,0.408479126097336,0.826573,0,2.54894,0,2.39037,0,7251.64
"(BJS001;JS165)","BJS001","JS165",1.71354781663929e-79,382.379,5.99610553398569e-81,374.917,0.0585596351131778,7.46136,0.508814345318729,0.660685,0,1.99466,0,1.96817,0,5211.05
"(BJS001;JS195)","BJS001","JS195",7.08560032991801e-106,504.987,6.11268891849047e-109,504.118,0.832974846568139,0.868696,0.607055543585744,0.514281,0,2.02387,0,2.01532,0,5509.79
"(BJS001;JS202)","BJS001","JS202",1.85820747803127e-66,321.662,5.11026646279834e-68,315.197,0.0910558861540275,6.46493,0.447488337819852,0.759609,0,2.13041,0,2.08516,0,5778.77
"(BJS001;JS207)","BJS001","JS207",3.72599242089851e-73,352.875,5.3109519171087e-75,347.453,0.143401261166342,5.42164,0.606182012832923,-0.515531,0,2.11747,0,2.0846,0,5668.51
"(BJS001;JS208)","BJS001","JS208",2.33812648677488e-33,166.624,2.20500901500473e-34,159.628,0.0720394251193319,6.99556,0.70406789977116,0.379835,0,2.34547,0,2.23011,0,6415.14
"(BJS001;JS209)","BJS001","JS209",3.38535046052417e-89,427.513,8.94671107997088e-91,420.282,0.0648825765987031,7.2312,0.666698881401692,-0.430683,0,2.05155,0,2.02705,0,5498.39
"(BJS001;JS211)","BJS001","JS211",4.70749645131236e-40,198.146,1.61020326614324e-41,192.679,0.140608786231607,5.46728,0.958271486424331,0.0523228,0,2.31297,0,2.22741,0,6436.19
"(BJS001;JS214)","BJS001","JS214",7.18935179130136e-148,699.675,5.38639347050656e-149,688.889,0.0129393783445772,10.7863,0.0692998385123926,1.81646,0,1.80882,0,1.85468,0,5004.66
"(BJS001;JS220)","BJS001","JS220",6.14909914152645e-265,1241.08,1.14521893145612e-266,1231.37,0.0211518287422028,9.71489,0.365349907745699,0.905218,0,1.43205,0,1.55061,0,4130.11
"(BJS001;JS222)","BJS001","JS222",5.1485078201671e-144,681.819,5.68554023600013e-146,674.945,0.0760321925531978,6.87376,0.36019320505535,0.914997,0,1.47412,0,1.52205,0,3525.17
"(BJS001;JS223)","BJS001","JS223",1.37199448794548e-186,878.894,2.25548887214185e-188,870.465,0.0379267890707449,8.42917,0.736062624320554,0.337072,0,1.76619,0,1.83147,0,4976.17
"(BJS001;JS225)","BJS001","JS225",5.17080334668399e-15,79.2226,3.43858643805571e-15,70.4384,0.0323021614613474,8.78419,0.0517569275897753,-1.94515,0,2.55487,0,2.3425,0,6978.3
"(BJS001;JS228)","BJS001","JS228",5.4423769431436e-33,164.893,6.46876499569619e-34,157.462,0.0593544090864723,7.43114,0.97739065898877,0.0283404,0,2.10465,0,2.02566,0,5343.43
"(BJS001;JS243)","BJS001","JS243",5.72509736828027e-55,268.03,1.79882965155848e-56,261.839,0.102653834734491,6.19155,0.173611676118653,1.36069,0,2.12778,0,2.07136,0,5649.4
"(BJS001;JS252)","BJS001","JS252",7.4302231650848e-09,49.0075,4.81391992694918e-09,41.6271,0.0607113631072439,7.38044,0.434164621484534,0.782085,0,2.4112,0,2.25506,0,6462.2
"(BJS001;JS261)","BJS001","JS261",1.47474731218179e-15,81.8594,8.07162442893333e-17,78.042,0.281864072852581,3.81744,0.908583040339647,0.114826,0,2.6241,0,2.45952,0,7026.75
"(BJS001;JS272)","BJS001","JS272",2.51583179780311e-11,61.2427,1.83633438564227e-11,52.9967,0.0411916507995428,8.24602,0.29308409769965,1.05138,0,2.29987,0,2.17355,0,6039.62
"(BJS001;JS276)","BJS001","JS276",4.37330867341956e-18,94.0432,2.01054043301815e-19,90.1734,0.275874345448961,3.86977,0.233897070234882,-1.19038,0,2.13897,0,2.04045,0,5327.7
"(BJS001;KP)","BJS001","KP",3.39674394806382e-31,156.417,2.61432723360238e-33,154.651,0.62247991292721,1.76546,0.761907389637106,0.302977,0,2.27344,0,2.18249,0,6145.24
"(BJS001;ZOO11)","BJS001","ZOO11",1.72663921581018e-137,651.587,3.02036784198894e-139,643.927,0.0535963834091017,7.6596,0.96263939369795,-0.0468417,0,1.80112,0,1.82071,0,4725.79
"(BJS001;ZOO12)","BJS001","ZOO12",0.640331000841185,4.26895,0.329515149737977,3.43331,0.840925982300839,0.835635,0.808168082674195,-0.24279,0,2.55617,0,2.37221,0,7111.9
"(BJS001;ZOO18)","BJS001","ZOO18",3.99887238660078e-05,29.9608,3.651043897147e-06,27.9892,0.578332556990342,1.97155,0.838211276974508,-0.204182,0,2.52082,0,2.33934,0,6944.74
"(BJS001;ZOO20)","BJS001","ZOO20",0.0135996875090012,16.0289,0.0311217789001771,8.86634,0.0668945060725399,7.16251,0.731381807539425,-0.343288,0,2.52918,0,2.34495,0,6960.09
"(BJS001;ZOO23)","BJS001","ZOO23",2.34360947910353e-180,850.059,2.34053692097966e-181,838.117,0.00758310098908042,11.9424,0.440891293541886,0.770689,0,1.75632,0,1.81657,0,4871.71
"(BJS001;ZOO27)","BJS001","ZOO27",1.57524113727719e-19,100.969,1.12583460180032e-19,91.3458,0.0220545900856254,9.62336,0.540818320989612,-0.611576,0,2.4328,0,2.30981,0,6817.25
"(BJS001;ZOO35)","BJS001","ZOO35",0.00180323238894036,21.0417,0.00316024526539362,13.8203,0.0651668613624516,7.22137,0.73547170666951,0.337856,0,2.54568,0,2.3681,0,7121.9
